key_0,business_id,name,neighborhood,address,latitude,longitude,stars,review_count,categories,popular,gender,weekend,vegan,kid,group,Ameri,Europ,SouAM,Asian,Indian,Chinese,MidEas,Drinks,utility
gS0CcaNcmiU18nLqqELhUQ,gS0CcaNcmiU18nLqqELhUQ,"""Palio""",The Strip,"""3600 S Las Vegas Blvd""",36.1131896973,-115.177444458,4.0,92,Coffeeshops;Nightlife;Breakfast & Brunch;Coffee & Tea;Food;Desserts;Restaurants,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.37075413281968
cHPhtFqvkQ9hpr_ka-sLow,cHPhtFqvkQ9hpr_ka-sLow,"""Costco Food Court""",Summerlin,"""801 S Pavilion Center Dr""",36.1629823601,-115.33294187700001,4.0,39,Restaurants;Food Court,0.0,0.2,0.6,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.74192804230479
N5CL5HLS6lyltw-OjjBrOw,N5CL5HLS6lyltw-OjjBrOw,"""Hussong's Cantina Boca Park""",Westside,"""740 S Rampart Blvd, Ste 7""",36.1636050063,-115.289374149,3.5,322,Restaurants;Mexican;Bars;Vegan;Nightlife,0.0,0.6017699115044248,0.49557522123893805,0.2743362831858407,0.02654867256637168,0.5398230088495575,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,46.62093765468991
WRQ-9LluyivReFiQZFUujw,WRQ-9LluyivReFiQZFUujw,"""Buldogis Gourmet Hot Dogs""",Westside,"""2291 S Fort Apache Rd, Ste 102""",36.1470835,-115.2982993,4.5,749,Hot Dogs;Chicken Wings;Asian Fusion;Restaurants;Korean,1.0,0.4105263157894737,0.45263157894736844,0.042105263157894736,0.021052631578947368,0.35789473684210527,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,53.769121479950286
CgCujnZFGzsMPDVo4VNCLA,CgCujnZFGzsMPDVo4VNCLA,"""Blaze Fast-Fire'd Pizza""",Westside,"""10060 W Sahara Ave, Sahara Center""",36.145378,-115.3135034,4.0,35,Pizza;Salad;Restaurants;Fast Food,0.0,0.5428571428571428,0.4,0.2,0.02857142857142857,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.794163134887604
VJd7GkzW-x3h0j4Pe5mtfw,VJd7GkzW-x3h0j4Pe5mtfw,"""911 Taco Bar""",,"""""",36.28967720000001,-115.18029140000002,5.0,3,Caterers;Restaurants;Event Planning & Services;Food Stands,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.36080629868463
6a3n4Hd0niHndoPywSkb7Q,6a3n4Hd0niHndoPywSkb7Q,"""Red Ribbon Bakeshop""",Westside,"""9430 W Sahara Ave""",36.1460091,-115.30104890000001,3.5,42,Filipino;Restaurants;Food;Bakeries;Fast Food,0.0,0.6666666666666666,0.5,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.21069617009156
lswrEHkfLHoChmSsGFAAwA,lswrEHkfLHoChmSsGFAAwA,"""Vegan Meals by Mindy""",South Summerlin,"""""",36.1444081139,-115.32647047100001,5.0,11,Restaurants;Food;Vegan;Fruits & Veggies;Specialty Food;Food Delivery Services,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.967873721978464
4yAvytbVKHqSYAo3mkI9OA,4yAvytbVKHqSYAo3mkI9OA,"""Pro Kabob Persian Restaurant""",Westside,"""3854 W Sahara Ave""",36.1456091446,-115.192280145,4.5,93,Halal;Afghan;Restaurants;Persian/Iranian;Middle Eastern,0.0,0.38461538461538464,0.4358974358974359,0.02564102564102564,0.0,0.358974358974359,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.55918151718219
AuYHfT9Y0QEeu0hrZic0xg,AuYHfT9Y0QEeu0hrZic0xg,"""Worlds Best Corndogs LV""",,"""""",36.430307899999995,-115.5207358,4.5,76,Hot Dogs;Restaurants;Street Vendors;Food;Food Trucks,0.0,0.5714285714285714,0.3333333333333333,0.14285714285714285,0.09523809523809523,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.729307642510676
J5ylw6DXGmQ6hM06Ne3XHw,J5ylw6DXGmQ6hM06Ne3XHw,"""The Phoenix Bar & Lounge""",Westside,"""4213 W Sahara Ave""",36.1439891,-115.1976095,4.0,73,Restaurants;American (New);Gay Bars;Nightlife;Bars;Lounges;Karaoke,0.0,0.20833333333333334,0.625,0.0,0.0,0.2916666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.15225513951805
klsBtNP-vlO3QlfPbAtTzQ,klsBtNP-vlO3QlfPbAtTzQ,"""Denny's""",Northwest,"""7071 W Craig Rd""",36.238485100000005,-115.248178,3.0,61,Burgers;American (Traditional);Diners;Restaurants;Breakfast & Brunch,0.0,0.45,0.6,0.0,0.05,0.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3498538514597
Rgmy8WQEaBMCd4BMdl0SIQ,Rgmy8WQEaBMCd4BMdl0SIQ,"""Roberto's Taco Shop""",Sunrise,"""4330 E Washington Ave""",36.1809595,-115.07980459999999,2.0,5,Mexican;Restaurants;Fast Food;Spanish,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,36.89598859983347
nebRKfau_9iTxRDR6WGj9A,nebRKfau_9iTxRDR6WGj9A,"""Kapuso Kapamilya""",Chinatown,"""4300 Spring Mountain Rd""",36.1267512,-115.1977733,3.0,50,Nightlife;Italian;Bars;Karaoke;Lounges;Restaurants;Education;Colleges & Universities;Pubs;Filipino,0.0,0.3333333333333333,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,47.842333234244286
3Gw8YcAjo3AcMbtbX1TGSA,3Gw8YcAjo3AcMbtbX1TGSA,"""Jack In the Box""",Downtown,"""1591 S Main St""",36.152386,-115.15361399999999,3.0,18,Restaurants;Fast Food,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.78857048374844
qYDp5JsCh5ebULZaFCqKiA,qYDp5JsCh5ebULZaFCqKiA,"""Torino's Sports Pub & Restaurant""",,"""5570 W Flamingo Rd""",36.115354700000005,-115.2177135,2.5,3,Restaurants;Pizza;Sports Bars;Nightlife;Bars,,,,,,,,,,,,,,,
MAxm3XjWfrtAOfWqjZ3CUg,MAxm3XjWfrtAOfWqjZ3CUg,"""King's Cafe""",,"""721 N Rancho Dr""",36.1778864,-115.1787423,5.0,3,Cafes;Restaurants;Soup;Sandwiches,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.793947953108
PbyqDJf815zRn-7p6vYpAQ,PbyqDJf815zRn-7p6vYpAQ,"""Umami Burger -  SLS Las Vegas""",The Strip,"""2535 S Las Vegas Blvd""",36.1427564,-115.15787479999999,4.0,893,Bars;Nightlife;Restaurants;Burgers;Sports Bars,1.0,0.41025641025641024,0.42948717948717946,0.057692307692307696,0.01282051282051282,0.5192307692307693,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.20441423275241
1DP5vHxJzCDbgawv0WC3yA,1DP5vHxJzCDbgawv0WC3yA,"""Rose. Rabbit. Lie""",The Strip,"""3708 Las Vegas Blvd S""",36.109787630700005,-115.176729684,4.0,739,Diners;Arts & Entertainment;Restaurants;Bars;American (New);Performing Arts;Nightlife,1.0,0.5035460992907801,0.475177304964539,0.07801418439716312,0.0,0.7092198581560284,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,49.88347291811878
5A9XLq-oNiua4fVrsRCaXg,5A9XLq-oNiua4fVrsRCaXg,"""Panda Express""",The Strip,"""3200 S Las Vegas Blvd""",36.12722410000001,-115.17155120000001,2.5,5,Bubble Tea;Chinese;Restaurants;Fast Food;Food,0.0,0.25,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.053582468493275
NaZVUOzqk5b-l0mlki-9Og,NaZVUOzqk5b-l0mlki-9Og,"""Chun Fai Chinese Eatery""",Spring Valley,"""6565 S Fort Apache Rd, Ste 175""",36.0689682903,-115.298683822,3.5,180,Food;Soup;Restaurants;Chinese;Thai;Bubble Tea,0.0,0.4864864864864865,0.32432432432432434,0.13513513513513514,0.02702702702702703,0.32432432432432434,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,45.71131103601853
E-pUHcZaIzFQbnWnGHcC7w,E-pUHcZaIzFQbnWnGHcC7w,"""Sonic Drive-In""",Eastside,"""5085 E Tropicana Ave""",36.099863,-115.06192800000001,3.0,32,Fast Food;Restaurants;American (Traditional),0.0,0.625,0.75,0.125,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38946737365776
HojKatUfX4UHWaPqtl63NQ,HojKatUfX4UHWaPqtl63NQ,"""Rivea""",The Strip,"""3940 Las Vegas Blvd S, Fl 64""",36.092821,-115.176927,4.0,146,French;Italian;Restaurants;Mediterranean,0.0,0.4230769230769231,0.3974358974358974,0.19230769230769232,0.05128205128205128,0.7564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,48.23311480772075
hm5Tgbj-IWQqe-ImqnBaNg,hm5Tgbj-IWQqe-ImqnBaNg,"""The Hush Puppy""",Sunrise,"""1820 N Nellis Blvd""",36.192963,-115.06171,4.0,60,Seafood;Comfort Food;Restaurants;Southern,0.0,0.38461538461538464,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.070543513068934
zbVJRIXEU0LVGWpU1Wb--A,zbVJRIXEU0LVGWpU1Wb--A,"""PT's Gold""",Centennial,"""7550 Oso Blanca Rd""",36.295407700000005,-115.28930179999999,3.5,35,American (Traditional);Pubs;Bars;Breakfast & Brunch;Restaurants;Nightlife,0.0,0.4,0.4857142857142857,0.02857142857142857,0.02857142857142857,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.62463004587463
IuSx68tb7iZa-aAeknXp8A,IuSx68tb7iZa-aAeknXp8A,"""Outback Steakhouse""",,"""1950 N Rainbow Blvd""",36.1945472,-115.2416916,3.0,179,Restaurants;Steakhouses,0.0,0.52,0.42,0.16,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.939883330260145
0tnZj3GkhKxPd9hT3HXt5A,0tnZj3GkhKxPd9hT3HXt5A,"""Huntridge Pharmacy""",Downtown,"""1144 E Charleston Blvd""",36.15886810000001,-115.137619,4.0,48,Food;Vegetarian;Shopping;Restaurants;Diners;Nightlife;Bars;Doctors;Health & Medical;Drugstores,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.085847657028026
xjt6w2cNvE44Go-l-rK_6Q,xjt6w2cNvE44Go-l-rK_6Q,"""Starbucks""",Westside,"""5181 W Charleston Blvd""",36.1589927703,-115.21126866600001,3.5,5,Food;Cafes;Restaurants;Coffee & Tea,,,,,,,,,,,,,,,
BM7Q7WHJWqNfyEzq0k4mdw,BM7Q7WHJWqNfyEzq0k4mdw,"""Subway""",Chinatown,"""3735 Spring Mountain, Ste 201""",36.1262656695,-115.18916968799999,2.5,13,Restaurants;Sandwiches;Fast Food,0.0,0.375,0.375,0.125,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.197677990232705
wZJOlSwUZcVQuLt9sZeV2A,wZJOlSwUZcVQuLt9sZeV2A,"""The Cuppa""",Spring Valley,"""9275 W Russell Rd, Ste 170""",36.0844285309,-115.294145396,4.0,119,Coffee & Tea;Food;Juice Bars & Smoothies;Restaurants;Sandwiches;Bakeries,0.0,0.5909090909090909,0.3409090909090909,0.022727272727272728,0.022727272727272728,0.18181818181818182,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.45496950598288
DbEszO3wk1xVmN3pCPob2g,DbEszO3wk1xVmN3pCPob2g,"""Jamms Restaurant""",Westside,"""1029 S Rainbow Blvd""",36.159706,-115.245078,4.5,873,American (New);Restaurants;American (Traditional);Breakfast & Brunch,1.0,0.5618556701030928,0.5515463917525774,0.041237113402061855,0.020618556701030927,0.4484536082474227,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.514028430742144
ZDx54hHdiULbtD15JAy2fg,ZDx54hHdiULbtD15JAy2fg,"""Stoned N Baked""",Downtown,"""707 Fremont St, Ste 2310, Container Park""",36.167979700000004,-115.1379889,4.0,25,Restaurants;Food;Pizza;Desserts,0.0,0.4,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.87077402924273
XpjILpOfE75xuTw4B5gkTQ,XpjILpOfE75xuTw4B5gkTQ,"""702 Wing Spot""",Westside,"""6475 W Charleston Blvd""",36.1586036,-115.2367146,3.5,22,Food;Chicken Wings;Restaurants,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9175477207727
jbbFSVdIrac2QBuSV-NBLw,jbbFSVdIrac2QBuSV-NBLw,"""Cafe Belle Madeleine""",The Strip,"""3655 Las Vegas Blvd S""",36.11237,-115.17067800000001,3.5,189,Restaurants;Cafes;Food;Bakeries,0.0,0.5517241379310345,0.6551724137931034,0.034482758620689655,0.0,0.3103448275862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2375852856939
jLTJw1Gm9Q9KG-iS2PWkpA,jLTJw1Gm9Q9KG-iS2PWkpA,"""American Gypsy Cafe""",Eastside,"""2790 E Flamingo Rd, Ste A""",36.1152733,-115.1122756,4.5,50,Middle Eastern;Restaurants;Persian/Iranian;Mediterranean,0.0,0.4807692307692308,0.3269230769230769,0.11538461538461539,0.0,0.38461538461538464,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.29519097200819
xM37qm9Wbc-hOAS7-Xse7g,xM37qm9Wbc-hOAS7-Xse7g,"""Kaiseki Yuzu""",Southeast,"""1310 E Silverado Ranch Blvd, Ste 105""",36.014109999999995,-115.13497,4.5,164,Sushi Bars;Restaurants;Bars;Noodles;Japanese;Salad;Nightlife;Soup,0.0,0.28125,0.53125,0.28125,0.03125,0.53125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.035921458249575
VWtT4DKxQ4YVRWT88Z5SMA,VWtT4DKxQ4YVRWT88Z5SMA,"""Sambalatte""",Spring Valley,"""6555 S Jones Blvd, Ste 100""",36.069821519899996,-115.22487218200001,4.0,278,Coffee & Tea;Cafes;Restaurants;Food,0.0,0.49056603773584906,0.49056603773584906,0.03773584905660377,0.0,0.2641509433962264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.06807163642499
GPVnzRcvlhEK0-c6PImyoA,GPVnzRcvlhEK0-c6PImyoA,"""Einstein Bros Bagels""",Southeast,"""McCarren International Airport""",36.082930071599996,-115.150987355,2.5,44,Restaurants;Breakfast & Brunch,0.0,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.95328892544025
2WiMyg8-DoXQ8_R5qFc2iQ,2WiMyg8-DoXQ8_R5qFc2iQ,"""Poke Addiction""",,"""7210 W Lake Mead Blvd, Ste 1""",36.1968585357,-115.24915516600001,4.0,85,Food;Ice Cream & Frozen Yogurt;Specialty Food;Macarons;Poke;Wraps;Restaurants,0.0,0.5176470588235295,0.4,0.10588235294117647,0.08235294117647059,0.3176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.67681376300161
46UHF46E1z-W2dOmhv-Fng,46UHF46E1z-W2dOmhv-Fng,"""PT's""",Westside,"""739 S Rainbow Blvd""",36.1651692,-115.244802,2.5,39,Bars;Breakfast & Brunch;Sports Bars;Restaurants;American (New);Nightlife;Pubs;Pizza,0.0,0.4,0.4666666666666667,0.0,0.0,0.5333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.56939786921269
6l4yIOi0foUw81OacrAZMQ,6l4yIOi0foUw81OacrAZMQ,"""Port of Subs""",Sunrise,"""6895 East Lake Mead, Ste 10""",36.1942044,-115.02550330000001,3.5,12,Restaurants;Delis;Sandwiches,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.631819185824725
DX690eOaqO7CK2Qr6__rMQ,DX690eOaqO7CK2Qr6__rMQ,"""El Triunfo Restaurant""",Sunrise,"""4450 E Charleston Blvd, Ste 3""",36.1600359,-115.07820459999999,4.5,5,Mexican;Restaurants,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.94622701568163
T6mV9V8sfyW3Wj5tsKgabw,T6mV9V8sfyW3Wj5tsKgabw,"""Taqueria El Paisano""",Westside,"""3300 S Decatur Blvd, Ste 1""",36.129543,-115.2074652,3.0,24,Diners;Mexican;Restaurants;Breakfast & Brunch,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.10699905817048
pHA8wyVcrkhI4wQ3mt6NHw,pHA8wyVcrkhI4wQ3mt6NHw,"""Which Wich Superior Sandwiches""",,"""2192 N Rainbow Blvd, Ste 100""",36.1991721483,-115.241808796,3.5,201,Sandwiches;Restaurants,0.0,0.3333333333333333,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.2916666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.1559525963702
Oqqnw0Rz77sMDPHS_eN2aA,Oqqnw0Rz77sMDPHS_eN2aA,"""Jersey Mike's Subs""",Westside,"""8780 W Charleston Blvd, Ste 102""",36.1594825,-115.28745079999999,3.5,74,Sandwiches;Delis;Fast Food;Restaurants,0.0,0.125,0.625,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.69504643729816
Ch3HkwQYv1YKw_FO06vBWA,Ch3HkwQYv1YKw_FO06vBWA,"""P.F. Chang's""",Eastside,"""4165 S Paradise Rd""",36.113548,-115.1538906,3.5,230,Chinese;Gluten-Free;Asian Fusion;Sushi Bars;Restaurants,0.0,0.36363636363636365,0.45454545454545453,0.030303030303030304,0.0,0.8181818181818182,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,44.216816282124526
X6DR-xr0rQKnxl9jeZWFzw,X6DR-xr0rQKnxl9jeZWFzw,"""Grand Café""",,"""4111 Boulder Hwy""",36.1337103,-115.0850568,3.0,83,American (New);Breakfast & Brunch;Burgers;Restaurants;Cafes,0.0,0.5,0.35714285714285715,0.14285714285714285,0.0,0.7857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.48505620721424
ytk8XVFegCSdSBXLDZutpw,ytk8XVFegCSdSBXLDZutpw,"""Bachi Burger""",Spring Valley,"""6825 W Russell Rd, Ste 115""",36.084474900000004,-115.24127560000001,3.5,331,Food;Breakfast & Brunch;Asian Fusion;Bars;Burgers;Beer;Wine & Spirits;Nightlife;Restaurants,0.0,0.3582089552238806,0.582089552238806,0.14925373134328357,0.029850746268656716,0.6268656716417911,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,44.43975695694735
po0p6NIro0cDrmKkcyPy0w,po0p6NIro0cDrmKkcyPy0w,"""To See Roll""",Spring Valley,"""7040 S Rainbow Blvd, Ste 110""",36.0605553,-115.2417218,4.5,331,Hawaiian;Sushi Bars;Food;Poke;Restaurants;Japanese,1.0,0.46825396825396826,0.373015873015873,0.07936507936507936,0.023809523809523808,0.1746031746031746,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,48.302633927278194
QcdKTLeP3J5Ki-fVcPZkfA,QcdKTLeP3J5Ki-fVcPZkfA,"""Winchell's Donut House""",Westside,"""3307 S Jones""",36.1282146,-115.2253088,4.0,41,Sandwiches;Restaurants;Food;Bagels;Donuts,0.0,0.4,0.3,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.21845152043137
wto3KiT-Mh6rxO_9GBHfbA,wto3KiT-Mh6rxO_9GBHfbA,"""Nunzio's Pizza""",,"""2000 Las Vegas Blvd S""",36.175,-115.136389,3.0,9,Food;Restaurants;Beer;Wine & Spirits;Pizza,0.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.4114831797443
HaWU8ICNtjIkCN_ZNrx1hw,HaWU8ICNtjIkCN_ZNrx1hw,"""Illumilatte Brew Society""",Spring Valley,"""6825 W Russell Rd, Ste 155""",36.0845009115,-115.241361431,4.0,302,Cafes;Bakeries;Art Galleries;Shopping;Restaurants;Coffee & Tea;Food;Arts & Entertainment,0.0,0.5154639175257731,0.31958762886597936,0.061855670103092786,0.0,0.30927835051546393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.56362130693732
9UVkAmyodpaSBm49DBKFNw,9UVkAmyodpaSBm49DBKFNw,"""Sweet Poké""",Northwest,"""5655 Centennial Center Blvd, Ste 120""",36.264618,-115.257566,4.5,276,Sushi Bars;Restaurants;Food;Hawaiian;Poke;Seafood;Asian Fusion;Japanese,0.0,0.5371900826446281,0.4628099173553719,0.06611570247933884,0.024793388429752067,0.30578512396694213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,49.96116502023072
EX8EyU43VF7DwS7jKEnjvg,EX8EyU43VF7DwS7jKEnjvg,"""Wendy's""",,"""6198 W Flamingo Rd""",36.1148546516,-115.226343409,2.0,20,Burgers;Fast Food;Restaurants,0.0,0.5,0.5,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.47567915532884
OV8FLyjA5Ox827E-RKPi4g,OV8FLyjA5Ox827E-RKPi4g,"""McDonalds""",Sunrise,"""Nellis & Vegas Valley""",36.1373848373,-115.065069091,2.0,3,Fast Food;Burgers;Restaurants,,,,,,,,,,,,,,,
UcIrRf2mWgqqlg-HNoDl0A,UcIrRf2mWgqqlg-HNoDl0A,"""China One""",Centennial,"""7080 N Durango Dr, Ste 130""",36.289676129600004,-115.28582399700001,3.0,211,Chinese;Restaurants,0.0,0.5588235294117647,0.4411764705882353,0.23529411764705882,0.029411764705882353,0.35294117647058826,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.39895327503043
RNi6tW22UMgHwWLAb0mYdA,RNi6tW22UMgHwWLAb0mYdA,"""Lawry's The Prime Rib""",Eastside,"""4043 Howard Hughes Pkwy""",36.1151617,-115.1597903,4.0,890,Steakhouses;Restaurants,1.0,0.4111111111111111,0.4,0.35555555555555557,0.011111111111111112,0.6111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.67452098023254
9pAjLSoHs95m5D3nP3nY5Q,9pAjLSoHs95m5D3nP3nY5Q,"""Subway""",Spring Valley,"""5130 S Fort Apache Rd, Ste 210""",36.095745799999996,-115.29671709999998,2.5,14,Restaurants;Sandwiches;Fast Food,0.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.6636769700951
ssksLNNDZZfh_ydI78kDfg,ssksLNNDZZfh_ydI78kDfg,"""J & J Szechuan Cuisine川味坊""",Chinatown,"""5700 Spring Mountain Rd, Ste A""",36.1262439,-115.2192607,3.0,70,Chinese;Restaurants;Szechuan,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.29043207092119
-WLrZPzjKfrftLWaCi1QZQ,-WLrZPzjKfrftLWaCi1QZQ,"""Blueberry Hill Family Restaurant""",University,"""1505 E Flamingo Rd""",36.1142203,-115.13278079999999,4.0,672,Restaurants;Diners;Breakfast & Brunch,1.0,0.41605839416058393,0.4306569343065693,0.051094890510948905,0.051094890510948905,0.5693430656934306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.33018694904426
kosTPb88O4Q0XGbVbEOGCA,kosTPb88O4Q0XGbVbEOGCA,"""Prommares Thai Food""",Westside,"""6362 W Sahara Ave""",36.1450530608,-115.232838104,4.0,196,Thai;Restaurants,0.0,0.2608695652173913,0.30434782608695654,0.043478260869565216,0.0,0.4782608695652174,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.26932658026111
y8d90Pt16Nip-B5UXWBP-w,y8d90Pt16Nip-B5UXWBP-w,"""Yard House""",South Summerlin,"""11011 W Charleston Blvd""",36.1567959455,-115.334386826,4.0,803,American (New);Beer;Wine & Spirits;Beer Bar;Wine Bars;Food;Bars;Cocktail Bars;Asian Fusion;Steakhouses;Nightlife;Restaurants;Vegetarian;American (Traditional);Seafood,1.0,0.5319148936170213,0.425531914893617,0.23404255319148937,0.06382978723404255,0.5957446808510638,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,52.00722869351803
AbadN65irz8uSL8z6fkoBg,AbadN65irz8uSL8z6fkoBg,"""BBQ King""",Chinatown,"""5650 Spring Mountain Rd""",36.125947499999995,-115.2188254,3.0,88,Chinese;Cantonese;Barbeque;Restaurants,0.0,0.26666666666666666,0.5333333333333333,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.990414821319035
nhjYGdlR5Yw5-uOQqCVF8A,nhjYGdlR5Yw5-uOQqCVF8A,"""Wendy's""",,"""844 N Rancho Dr""",36.180793,-115.17836499999999,1.5,8,Hot Dogs;Burgers;Fast Food;Restaurants,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.91538129995437
ZXfMiPsPv-cH7GMQ-5-mhA,ZXfMiPsPv-cH7GMQ-5-mhA,"""Montana Meat Company""",Centennial,"""6371 Centennial Center Blvd""",36.2739112,-115.26923640000001,3.5,173,Seafood;Restaurants;American (Traditional);Steakhouses,0.0,0.6052631578947368,0.5789473684210527,0.18421052631578946,0.10526315789473684,0.7894736842105263,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.235006001601654
0odAupWjDV8gwhaLqyh1-A,0odAupWjDV8gwhaLqyh1-A,"""Chipotle Mexican Grill""",Downtown,"""875 Grand Central Pkwy""",36.1634205,-115.15884309999998,2.5,24,Salad;Fast Food;Mexican;Vegetarian;Restaurants,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.658553823091594
SVtv-HglZotLo64QMWtQfA,SVtv-HglZotLo64QMWtQfA,"""Wingstop""",Downtown,"""1124 E Charleston Blvd, Ste D""",36.1583388821,-115.13775533299999,4.5,14,American (New);Restaurants;Chicken Wings,0.0,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0,0.35714285714285715,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5294675149983
Voy_shxcm2YnHQOtfUj1KQ,Voy_shxcm2YnHQOtfUj1KQ,"""Spicy City""",Chinatown,"""4215 Spring Mountain Rd, Ste B205""",36.125380799999995,-115.1959803,2.5,59,Restaurants;Noodles;Chinese,0.0,0.2,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.806811133399755
